ID,Name,Classification,Synonyms,Level,Description,CAS Number,PubChem ID,ChEBI ID,FooDB ID,HMDB ID,SMILES,Formula,InChI,InChIKey,Average mass,Mono. mass,No. of Publications,No. of Concentration values,No. of Reproducibility values,No. of Correlation values,No. of Metabolomic associations,No. of Cancer associations
1633,"4-Androsten-3beta,17beta-diol disulfate 1",Steroids and derivatives,"4-Androstenediol disulfate; 4-Androstene-3beta,17beta-diol disulfate; Androst-4-ene-3beta,17beta-diol",Single,"In litterature, there is a 4-Androsten-3beta,17beta-diol disulfate 1 and a 2. But the structures were not shown.",,87120982,133124,,,C[C@]12CC[C@H]3[C@@H](CCC4=C[C@H](CC[C@]34C)OS(O)(=O)=O)[C@@H]1CC[C@@H]2OS(O)(=O)=O,C19H30O8S2,"InChI=1S/C19H30O8S2/c1-18-9-7-13(26-28(20,21)22)11-12(18)3-4-14-15-5-6-17(27-29(23,24)25)19(15,2)10-8-16(14)18/h11,13-17H,3-10H2,1-2H3,(H,20,21,22)(H,23,24,25)/t13-,14-,15-,16-,17-,18-,19-/m0/s1",UWPTUYJASNIIJM-LOVVWNRFSA-N,450.56,450.138210274,2,0,0,1,3,0
1634,"5-alpha-Androstan-3beta,17beta-diol disulfate",Steroids and derivatives,"5-alpha-Androstane-3beta,17beta-diol disulfate",Single,,,90186325,133115,,,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](CC[C@]34C)OS(O)(=O)=O)[C@@H]1CC[C@@H]2OS(O)(=O)=O,C19H32O8S2,"InChI=1S/C19H32O8S2/c1-18-9-7-13(26-28(20,21)22)11-12(18)3-4-14-15-5-6-17(27-29(23,24)25)19(15,2)10-8-16(14)18/h12-17H,3-11H2,1-2H3,(H,20,21,22)(H,23,24,25)/t12-,13-,14-,15-,16-,17-,18-,19-/m0/s1",JHFAETDERBWUOO-YSZCXEEOSA-N,452.58,452.153860338,2,0,0,1,2,0
1635,Bilirubin isomer,Miscellaneous exposures,"4E,15Z-Bilirubin; 4Z,15E-Bilirubin; Bilirubin E,Z or Z,E",Combined,"Undefined chemical structure. Bilirubin is a heme degradation product excreted in bile and urine. Its naturally occurring isomer is the Z,Z-isomer. Some of the double-bonds in bilirubin isomerize when exposed to light.",,,,,,,,,,,,1,0,0,1,1,0
1627,chiro-Inositol,Miscellaneous exposures,1D-chiro-Inositol; D-Inositol; (+)-Inositol,Single,,643-12-9,,27372,FDB001138,,O[C@H]1[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C6H12O6,"InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H/t1-,2-,3-,4-,5+,6+/m0/s1",CDAISMWEOUEBRE-LKPKBOIGSA-N,180.1559,180.063388116,2,0,0,4,4,0
1628,Methyl palmitic acid,Branched-chain fatty acids,Methyl hexadecanoic acid; Methyl palmitic acid; 2/15-Methyl palmitic acid,Combined,Undefined chemical structure. Palmitic acid methylated at unknown position.,,,,,,,,,,,,2,0,1,1,2,0
1690,3-Indolepropionic acid,Amino acids and derivatives,Indolepropionic acid; Indolepropionate; 1H-Indole-3-propionic acid; IPA,Single,A microbiome-derived metabolite produced from the aromatic amino acid tryptophan.,830-96-6,3744,43580,FDB000941,HMDB02302,OC(=O)CCC1=CNC2=CC=CC=C12,C11H11NO2,"InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)",GOLXRNDWAUTYKT-UHFFFAOYSA-N,189.2105,189.078978601,2,0,1,0,2,0
1655,Atractyligenin glucuronide,Miscellaneous exposures,,Combined,Undefined chemical structure. Atractyligenin substituted with glucuronide at unknown position (2 possibilities).,,,,,,,,,,,,1,0,0,1,1,0
1558,cyclo(Isoleucyl-prolyl),Amino acids and derivatives,cyclo(Ile-Pro); cyclo(L-Isoleucyl-L-prolyl),Single,,,13654640,,,,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C1=O,C11H18N2O2,"InChI=1S/C11H18N2O2/c1-3-7(2)9-11(15)13-6-4-5-8(13)10(14)12-9/h7-9H,3-6H2,1-2H3,(H,12,14)/t7-,8-,9-/m0/s1",ZDACRNZBFJOLTC-CIUDSAMLSA-N,210.277,210.136827828,1,0,0,1,1,0
1679,Dimethylxanthine glucuronide,Methylxanthines,"1,3/7-Dimethylxanthine glucuronide",Combined,Undefined chemical structure. Xanthine dimethylated and substituted with glucuronide at unknown positions.,,,,,,,,,,,,1,0,0,0,1,0
1554,AFMU,Methylxanthines,5-Acetylamino-6-formylamino-3-methyluracil; 5-Acetamido-6-formamido-3-methyluracil,Single,Metabolite of caffeine.,85438-96-6,108214,32643,FDB027888,HMDB11105,CN1C(=O)NC(NC=O)=C(NC(C)=O)C1=O,C8H10N4O4,"InChI=1S/C8H10N4O4/c1-4(14)10-5-6(9-3-13)11-8(16)12(2)7(5)15/h3H,1-2H3,(H,9,13)(H,10,14)(H,11,16)",RDZNZFGKEVDNPK-UHFFFAOYSA-N,226.1894,226.070204828,2,0,0,1,2,0
1654,Kahweol oxide glucuronide,Miscellaneous exposures,,Combined,Undefined chemical structure.,,,,,,,,,,,,1,0,0,1,1,0
1543,"1,3-Dimethyluric acid",Methylxanthines,"1,3-Dimethylurate ; Oxytheophylline",Single,Metabolite of caffeine.,944-73-0,70346,68447,,HMDB01857,CN1C2=C(NC(=O)N2)C(=O)N(C)C1=O,C7H8N4O3,"InChI=1S/C7H8N4O3/c1-10-4-3(8-6(13)9-4)5(12)11(2)7(10)14/h1-2H3,(H2,8,9,13)",OTSBKHHWSQYEHK-UHFFFAOYSA-N,196.1634,196.059640142,1,0,0,2,2,0
1645,"2,3-Dihydroxyisovaleric acid",Fatty acids,"2,3-Dihydroxyisovalerate ; alpha,beta-Dihydroxyisovaleric acid; 2,3-Dihydroxy-3-methylbutanoic acid",Single,,1756-18-9,677,15689,,,CC(C)(O)C(O)C(O)=O,C5H10O4,"InChI=1S/C5H10O4/c1-5(2,9)3(6)4(7)8/h3,6,9H,1-2H3,(H,7,8)",JTEYKUFKXGDTEU-UHFFFAOYSA-N,134.1305,134.057908808,1,0,0,1,1,0
1640,2-Hydroxybutyric acid,Fatty acids,2-Hydroxybutyrate ; 2-Hydroxybutanoic acid,Single,,600-15-7,11266,1148,FDB021867,HMDB00008,CCC(O)C(O)=O,C4H8O3,"InChI=1S/C4H8O3/c1-2-3(5)4(6)7/h3,5H,2H2,1H3,(H,6,7)",AFENDNXGAFYKQO-UHFFFAOYSA-N,104.1045,104.047344122,2,0,0,1,2,0
1637,3-Dehydrocarnitine,Amino acids and derivatives,,Single,,10457-99-5,6991982,57885,FDB028811,HMDB12154,C[N+](C)(C)CC(=O)CC([O-])=O,C7H13NO3,"InChI=1S/C7H13NO3/c1-8(2,3)5-6(9)4-7(10)11/h4-5H2,1-3H3",YNOWULSFLVIUDH-UHFFFAOYSA-N,159.183,159.089543287,1,0,0,1,1,0
1647,alpha-CEHC glucuronide,Vitamin E (Tocopherol),"alpha-Carboxyethylhydroxychroman glucuronide; 2,5,7,8-Tetramethyl-2-(2'-carboxyethyl)-6-hydroxychroman glucuronide; alpha-2,5,7,8-Tetramethyl-2-(2'-carboxyethyl)-6-hydroxychroman glucuronide",Single,"Glucuronide of alpha-CEHC, the major urinary metabolite of alpha-tocopherol that appears in human urine after vitamin E supplementation.",,,,,,CC1=C(OC2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C(C)=C2CCC(C)(CCC(O)=O)OC2=C1C,C22H30O10,"InChI=1S/C22H30O10/c1-9-10(2)18-12(5-7-22(4,32-18)8-6-13(23)24)11(3)17(9)30-21-16(27)14(25)15(26)19(31-21)20(28)29/h14-16,19,21,25-27H,5-8H2,1-4H3,(H,23,24)(H,28,29)/t14-,15-,16+,19-,21?,22?/m0/s1",MWDYOFPRWKTECC-DSRZBLNDSA-N,454.472,454.183897166,1,0,0,2,2,0
1648,alpha-CEHC sulfate,Vitamin E (Tocopherol),"alpha-Carboxyethylhydroxychroman sulfate; 2,5,7,8-Tetramethyl-2-(2'-carboxyethyl)-6-hydroxychroman sulfate; alpha-2,5,7,8-Tetramethyl-2-(2'-carboxyethyl)-6-hydroxychroman sulfate",Single,"Sulfate of alpha-CEHC, the major urinary metabolite of alpha-tocopherol that appears in human urine after vitamin E supplementation.",,,,,,CC1=C(OS(O)(=O)=O)C(C)=C2CCC(C)(CCC(O)=O)OC2=C1C,C16H22O7S,"InChI=1S/C16H22O7S/c1-9-10(2)15-12(11(3)14(9)23-24(19,20)21)5-7-16(4,22-15)8-6-13(17)18/h5-8H2,1-4H3,(H,17,18)(H,19,20,21)",ZQMMTPNJGWUHCB-UHFFFAOYSA-N,358.41,358.108624222,1,0,0,1,1,0
1639,Ciliatine,Miscellaneous exposures,(2-Aminoethyl)phosphonic acid; 2-Aminoethylphosphonate; beta-Aminoethylphosphonic acid,Single,,2041-14-7,339,15573,FDB028420,HMDB11747,NCCP(O)(O)=O,C2H8NO3P,"InChI=1S/C2H8NO3P/c3-1-2-7(4,5)6/h1-3H2,(H2,4,5,6)",QQVDJLLNRSOCEL-UHFFFAOYSA-N,125.0636,125.024179639,1,0,0,1,1,0
1641,Creatine,Amino acids and derivatives,N-Methyl-N-guanylglycine; (alpha-Methylguanido)acetic acid,Single,,57-00-1,586,16919,FDB005403,HMDB00064,CN(CC(O)=O)C(N)=N,C4H9N3O2,"InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)",CVSVTCORWBXHQV-UHFFFAOYSA-N,131.1332,131.069476547,2,0,0,1,3,0
1638,Lysine,Amino acids and derivatives,L-Lysine,Single,,56-87-1,5962,18019,FDB000474,HMDB00182,NCCCC[C@H](N)C(O)=O,C6H14N2O2,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,146.1876,146.105527702,1,0,0,1,1,0
1644,N-Acetylglutamine,Amino acids and derivatives,N-Acetyl-L-glutamine; N2-Acetyl-L-glutamine,Single,,35305-74-9,182230,21553,FDB023808,HMDB06029,CC(=O)N[C@@H](CCC(N)=O)C(O)=O,C7H12N2O4,"InChI=1S/C7H12N2O4/c1-4(10)9-5(7(12)13)2-3-6(8)11/h5H,2-3H2,1H3,(H2,8,11)(H,9,10)(H,12,13)/t5-/m0/s1",KSMRODHGGIIXDV-YFKPBYRVSA-N,188.1812,188.079706882,1,0,0,1,1,0
1642,N-Acetyltyrosine,Amino acids and derivatives,N-Acetyl-L-tyrosine; Acetyltyrosine,Single,,537-55-3,68310,21563,FDB022288,HMDB00866,CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,C11H13NO4,"InChI=1S/C11H13NO4/c1-7(13)12-10(11(15)16)6-8-2-4-9(14)5-3-8/h2-5,10,14H,6H2,1H3,(H,12,13)(H,15,16)/t10-/m0/s1",CAHKINHBCWCHCF-JTQLQIEISA-N,223.2252,223.084457909,2,0,0,1,1,1
1643,N-Methylglutamic acid,Amino acids and derivatives,N-Methyl-L-glutamic acid; Methylglutamic acid; N-Methylglutamate,Single,,35989-16-3,439377,16440,FDB007246,HMDB62660,CN[C@@H](CCC(O)=O)C(O)=O,C6H11NO4,"InChI=1S/C6H11NO4/c1-7-4(6(10)11)2-3-5(8)9/h4,7H,2-3H2,1H3,(H,8,9)(H,10,11)/t4-/m0/s1",XLBVNMSMFQMKEY-BYPYZUCNSA-N,161.1558,161.068807845,1,0,0,2,2,0
152,Nicotinic acid,Vitamin B3 (Niacin),Niacin; Nicotinic acid; Nicotinate; Vitamin B3,Single,"This item is used for ""niacin"" when niacin only includes ""nicotinic acid"" and neither ""nicotinamide"" nor ""niacin equivalents"".",59-67-6,938,15940,FDB001014,HMDB01488,OC(=O)C1=CN=CC=C1,C6H5NO2,"InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)",PVNIIMVLHYAWGP-UHFFFAOYSA-N,123.1094,123.032028409,1,0,0,1,1,0
1636,Xylitol,Miscellaneous exposures,D-Xylitol,Single,Xylitol is naturally found in many fruits and vegetables. It is used as a diabetic sweetener.,87-99-0,6912,17151,FDB001134,HMDB02917,OC[C@H](O)[C@@H](O)[C@H](O)CO,C5H12O5,"InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4+,5+",HEBKCHPVOIAQTA-SCDXWVJYSA-N,152.1458,152.068473494,1,0,0,1,1,0
1646,2-Isopropylmalic acid,Fatty acids,2-Isopropylmalate ; alpha-Isopropylmalate,Single,,3237-44-3,77,28635,,HMDB00402,CC(C)C(O)(CC(O)=O)C(O)=O,C7H12O5,"InChI=1S/C7H12O5/c1-4(2)7(12,6(10)11)3-5(8)9/h4,12H,3H2,1-2H3,(H,8,9)(H,10,11)",BITYXLXUCSKTJS-UHFFFAOYSA-N,176.1672,176.068473494,1,0,0,1,1,0
1682,3-Methylglutarylcarnitine,Acylcarnitines,O-3-Methylglutarylcarnitine; Methylglutaroylcarnitine,Single,,102673-95-0,128145,70857,FDB022112,HMDB00552,CC(CC([O-])=O)CC(=O)OC(CC(O)=O)C[N+](C)(C)C,C13H23NO6,"InChI=1S/C13H23NO6/c1-9(5-11(15)16)6-13(19)20-10(7-12(17)18)8-14(2,3)4/h9-10H,5-8H2,1-4H3,(H-,15,16,17,18)",HFCPFJNSBPQJDP-UHFFFAOYSA-N,289.3248,289.152537473,1,0,0,1,1,0
1652,5-n-Nonadecylresorcinol (C19:0) glucuronide,Alkylresorcinols,"5-Nonadecyl-1,3-benzenediol glucuronide; Alkylresorcinol 19:0-Gln; Nonadecyl-benzenediol glucuronide",Single,,,,,,,CCCCCCCCCCCCCCCCCCCC1=CC(OC2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)=CC(O)=C1,C31H52O8,"InChI=1S/C31H52O8/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-23-20-24(32)22-25(21-23)38-31-28(35)26(33)27(34)29(39-31)30(36)37/h20-22,26-29,31-35H,2-19H2,1H3,(H,36,37)/t26-,27-,28+,29-,31?/m0/s1",HNUCRFXAZFPYOT-JKOZAGNGSA-N,552.749,552.366218634,1,0,0,1,1,0
1653,5-n-(16-Heneicosenyl)-resorcinol (C21:1) glucuronide,Alkylresorcinols,"5-(16-Heneicosenyl)-1,3-benzenediol glucuronide; Alkenylresorcinol 21:1-Gln; Heneicosenyl-benzenediol glucuronide",Combined,Undefined chemical structure. The position of the double bond is unknown.,,,,,,,,,,,,1,0,0,1,1,0
1769,Pipecolic acid betaine,Amino acids and derivatives,L-Pipecolic acid betaine; Homostachydrine; (S)-Homostachydrine; (-)-Homostachydrine,Single,,472-22-0,441447,5757,FDB011471,HMDB33433,C[N+]1(C)CCCC[C@H]1C([O-])=O,C8H15NO2,"InChI=1S/C8H15NO2/c1-9(2)6-4-3-5-7(9)8(10)11/h7H,3-6H2,1-2H3/t7-/m0/s1",XULZWQRXYTVUTE-ZETCQYMHSA-N,157.2102,157.110278729,1,0,0,1,1,0
1684,Anserine,Amino acids and derivatives,L-Anserine; beta-Alanyl-L-methylhistidine; N-beta-Alanyl-3-methyl-L-histidine; Balanine; Ophidine,Single,,584-85-0,112072,18323,FDB021903,HMDB00194,CN1C=NC=C1C[C@H](NC(=O)CCN)C(O)=O,C10H16N4O3,"InChI=1S/C10H16N4O3/c1-14-6-12-5-7(14)4-8(10(16)17)13-9(15)2-3-11/h5-6,8H,2-4,11H2,1H3,(H,13,15)(H,16,17)/t8-/m0/s1",MYYIAHXIVFADCU-QMMMGPOBSA-N,240.259,240.122240398,1,0,0,0,1,0
1685,Methylhistidine,Amino acids and derivatives,Methyl-L-histidine; 1/3-Methylhistidine,Combined,Undefined chemical structure. Histidine methylated at unknown position.,,,,,,,,,,,,1,0,0,0,1,0
1686,Trimethylamine N-oxide,Miscellaneous exposures,TMAO; Trimethylamine oxide; Trimethyloxamine,Single,,1184-78-7,1145,15724,FDB010413,HMDB00925,C[N+](C)(C)[O-],C3H9NO,"InChI=1S/C3H9NO/c1-4(2,3)5/h1-3H3",UYPYRKYUKCHHIB-UHFFFAOYSA-N,75.1097,75.068413915,4,0,0,0,2,2
1687,Caffeoyl sulfate,Phenolic acids,,Single,,,,,,,OC1=CC=C(\C=C\C(=O)OS(O)(=O)=O)C=C1O,C9H8O7S,"InChI=1S/C9H8O7S/c10-7-3-1-6(5-8(7)11)2-4-9(12)16-17(13,14)15/h1-5,10-11H,(H,13,14,15)/b4-2+",WBSFQMZQIOTZPA-DUXPYHPUSA-N,260.22,259.999073772,1,0,0,0,1,0
1681,Threitol,Miscellaneous exposures,D-Threitol,Single,,2418-52-2,169019,48300,FDB002261,HMDB04136,OC[C@@H](O)[C@H](O)CO,C4H10O4,"InChI=1S/C4H10O4/c5-1-3(7)4(8)2-6/h3-8H,1-2H2/t3-,4-/m1/s1",UNXHWFMMPAWVPI-QWWZWVQMSA-N,122.1198,122.057908808,1,0,0,0,1,0
1694,cis-10-Nonadecenoic acid (19:1n9),MUFA,Nonadeca-10(Z)-enoic acid; 10-Nonadecenoic acid; 10-Nonadecenoate,Single,,73033-09-7,5312513,83051,FDB029599,HMDB13622,CCCCCCCC\C=C/CCCCCCCCC(O)=O,C19H36O2,"InChI=1S/C19H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21/h9-10H,2-8,11-18H2,1H3,(H,20,21)/b10-9-",BBOWBNGUEWHNQZ-KTKRTIGZSA-N,296.4879,296.271530396,1,0,0,0,1,0
1702,2-Aminobutyric acid,Amino acids and derivatives,2-Aminobutyrate; 2-Aminobutanoic acid; alpha-Aminobutyric acid; DL-2-Amino-n-butyric acid; Homoalanine; AABA,Single,,2835-81-6,6657,35621,,,CCC(N)C(O)=O,C4H9NO2,"InChI=1S/C4H9NO2/c1-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)",QWCKQJZIFLGMSD-UHFFFAOYSA-N,103.1198,103.063328537,1,0,0,0,1,0
1703,3-Methyl-2-oxobutyric acid,Branched-chain fatty acids,3-Methyl-2-oxobutyrate; 3-Methyl-2-oxobutanoic acid; 2-Ketoisovaleric acid; alpha-Ketoisovaleric acid,Single,,759-05-7,49,16530,FDB012250,HMDB00019,CC(C)C(=O)C(O)=O,C5H8O3,"InChI=1S/C5H8O3/c1-3(2)4(6)5(7)8/h3H,1-2H3,(H,7,8)",QHKABHOOEWYVLI-UHFFFAOYSA-N,116.1152,116.047344122,1,0,0,0,1,0
1691,3-Phenylpropionic acid,Phenolic acids,3-Phenylpropanoic acid; Benzenepropanoic acid; Hydrocinnamic acid; Dihydrocinnamic acid; 3-Phenylpropionate,Single,,501-52-0,107,28631,FDB008271,HMDB00764,OC(=O)CCC1=CC=CC=C1,C9H10O2,"InChI=1S/C9H10O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-5H,6-7H2,(H,10,11)",XMIIGOLPHOKFCH-UHFFFAOYSA-N,150.1745,150.068079564,1,0,0,0,1,0
1698,4-Ethylphenyl sulfate,Miscellaneous exposures,,Single,,,20822574,82932,,,CCC1=CC=C(OS(O)(=O)=O)C=C1,C8H10O4S,"InChI=1S/C8H10O4S/c1-2-7-3-5-8(6-4-7)12-13(9,10)11/h3-6H,2H2,1H3,(H,9,10,11)",DWZGLEPNCRFCEP-UHFFFAOYSA-N,202.22,202.029979976,1,0,0,0,1,0
1704,4-Methyl-2-oxovaleric acid,Fatty acids,4-Methyl-2-oxopentanoate; 2-Ketoisocaproic acid; alpha-Ketoisocaproic acid,Single,,816-66-0,70,48430,FDB012607,HMDB00695,CC(C)CC(=O)C(O)=O,C6H10O3,"InChI=1S/C6H10O3/c1-4(2)3-5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)",BKAJNAXTPSGJCU-UHFFFAOYSA-N,130.1418,130.062994186,1,0,0,0,1,0
1699,alpha-Hydroxyisovaleric acid,Fatty acids,alpha-Hydroxyisovalerate; 2-Hydroxyisovaleric acid; 2-Hydroxy-3-methylbutyric acid; DL-2-Hydroxy-3-methylbutyric acid,Single,,4026-18-0,99823,60645,FDB022023,HMDB00407,CC(C)C(O)C(O)=O,C5H10O3,"InChI=1S/C5H10O3/c1-3(2)4(6)5(7)8/h3-4,6H,1-2H3,(H,7,8)",NGEWQZIDQIYUNV-UHFFFAOYSA-N,118.1311,118.062994186,1,0,0,0,1,0
1707,Benzoic acid,Miscellaneous exposures,Benzoate,Single,,65-85-0,243,30746,FDB008739,HMDB01870,OC(=O)C1=CC=CC=C1,C7H6O2,"InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)",WPYMKLBDIGXBTP-UHFFFAOYSA-N,122.123,122.036779433,1,0,0,0,1,0
1706,beta-Hydroxyisovaleric acid,Fatty acids,beta-Hydroxyisovalerate; 3-Hydroxyisovaleric acid; 3-Hydroxy-3-methylbutyric acid,Single,,625-08-1,69362,37084,FDB022225,HMDB00754,CC(C)(O)CC(O)=O,C5H10O3,"InChI=1S/C5H10O3/c1-5(2,8)3-4(6)7/h8H,3H2,1-2H3,(H,6,7)",AXFYFNCPONWUHW-UHFFFAOYSA-N,118.1311,118.062994186,1,0,0,0,1,0
478,Caprylic acid (8:0),SFA,Caprylate,Single,,124-07-2,379,28837,FDB003336,HMDB00482,CCCCCCCC(O)=O,C8H16O2,"InChI=1S/C8H16O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H,9,10)",WWZKQHOCKIZLMA-UHFFFAOYSA-N,144.2114,144.115029756,4,0,0,0,1,0
1708,Epiandrosterone sulfate,Steroids and derivatives,,Single,,,,83040,,,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](CC[C@]12C)OS(O)(=O)=O,C19H30O5S,"InChI=1S/C19H30O5S/c1-18-9-7-13(24-25(21,22)23)11-12(18)3-4-14-15-5-6-17(20)19(15,2)10-8-16(14)18/h12-16H,3-11H2,1-2H3,(H,21,22,23)/t12-,13-,14-,15-,16-,18-,19-/m0/s1",ZMITXKRGXGRMKS-LUJOEAJASA-N,370.5,370.18139524,1,0,0,0,1,0
1697,Ergothioneine,Amino acids and derivatives,L-Ergothioneine,Single,A derivative of histidine.,497-30-3,5351619,4828,FDB004217,HMDB03045,C[N+](C)(C)[C@@H](CC1=CNC(=S)N1)C([O-])=O,C9H15N3O2S,"InChI=1S/C9H15N3O2S/c1-12(2,3)7(8(13)14)4-6-5-10-9(15)11-6/h5,7H,4H2,1-3H3,(H2-,10,11,13,14,15)/t7-/m0/s1",SSISHJJTAXXQAX-ZETCQYMHSA-N,229.299,229.088497429,1,0,0,0,1,0
1713,Hydroxysphingomyeline C14:1,Sphingolipids,,Combined,Undefined chemical structure.,,,,,,,,,,,,1,0,0,0,1,0
1709,lysoPhosphatidylcholine acyl C17:0,Glycerophospholipids,Heptadecanoylglycerophosphocholine; lysoPhosphatidylcholine(17:0); lysoPC(17:0),Combined,Undefined chemical structure.,,,72737,,,,,,,,,1,0,0,0,1,0
1710,lysoPhosphatidylcholine acyl C28:1,Glycerophospholipids,Octacosaenoylglycerophosphocholine; lysoPhosphatidylcholine(28:1); lysoPC(28:1),Combined,Undefined chemical structure.,,,85562,,,,,,,,,1,0,0,0,1,0
1701,myo-Inositol,Miscellaneous exposures,meso-Inositol; iso-Inositol; Inositol,Single,,87-89-8,,17268,FDB010547,HMDB00211,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,C6H12O6,"InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H/t1-,2-,3-,4+,5-,6-",CDAISMWEOUEBRE-GPIVLXJGSA-N,180.1559,180.063388116,1,0,0,0,1,0
1714,Octenoylcarnitine,Acylcarnitines,(E)-2-Octenoyl-L-carnitine; trans-2-Octenoylcarnitine; O-Octenoylcarnitine,Single,,,70679121,71012,FDB029384,HMDB13324,CCCCC\C=C\C(=O)O[C@@H](CC([O-])=O)C[N+](C)(C)C,C15H27NO4,"InChI=1S/C15H27NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h9-10,13H,5-8,11-12H2,1-4H3/b10-9+/t13-/m0/s1",LOSHAHDSFZXVCT-LXKVQUBZSA-N,285.384,285.194008353,1,0,0,0,1,0
1716,Phosphatidylcholine diacyl C32:1,Glycerophospholipids,Phosphatidylcholine(32:1); PC(32:1),Combined,Undefined chemical structure.,,,66849,,,,,,,,,1,0,0,0,1,0
1715,Phosphatidylcholine diacyl C36:5,Glycerophospholipids,Phosphatidylcholine(36:5); PC(36:5),Combined,Undefined chemical structure.,,,64504,,,,,,,,,1,0,0,0,1,0
1712,Phosphatidylcholine diacyl C38:6,Glycerophospholipids,Phosphatidylcholine(38:6); PC(38:6),Combined,Undefined chemical structure.,,,64519,,,,,,,,,1,0,0,0,1,0
1711,Phosphatidylcholine diacyl C40:6,Glycerophospholipids,Phosphatidylcholine(40:6); PC(40:6),Combined,Undefined chemical structure.,,,64431,,,,,,,,,1,0,0,0,1,0
1700,Pipecolic acid,Amino acids and derivatives,Pipecolate; L-Pipecolic acid; L-(-)-Pipecolic acid; (S)-2-Piperidinecarboxylic acid; L-Homoproline; L-Pipecolinic acid,Single,"In normal subjects, plasma pipecolic acid is mainly composed of L-isomers and a few D-isomers, but urine pipecolic acid has a high proportion of D-isomers.",3105-95-1,439227,30913,FDB000546,HMDB00716,OC(=O)[C@@H]1CCCCN1,C6H11NO2,"InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)/t5-/m0/s1",HXEACLLIILLPRG-YFKPBYRVSA-N,129.157,129.078978601,1,0,0,0,1,0
1705,Piperine,Miscellaneous exposures,"1-Piperoylpiperidine; (E,E)-1-Piperoylpiperidine",Single,,94-62-2,638024,28821,FDB000449,HMDB29377,O=C(\C=C\C=C\C1=CC2=C(OCO2)C=C1)N1CCCCC1,C17H19NO3,"InChI=1S/C17H19NO3/c19-17(18-10-4-1-5-11-18)7-3-2-6-14-8-9-15-16(12-14)21-13-20-15/h2-3,6-9,12H,1,4-5,10-11,13H2/b6-2+,7-3+",MXXWOMGUGJBKIW-YPCIICBESA-N,285.3377,285.136493479,1,0,0,0,1,0
1692,4-Hydroxyproline,Amino acids and derivatives,trans-4-Hydroxyproline; trans-4-Hydroxy-L-proline; L-Hydroxyproline; Hydroxyproline,Single,A common non-proteinogenic amino acid and a major collagen component.,51-35-4,5810,18095,FDB013511,HMDB00725,O[C@H]1CN[C@@H](C1)C(O)=O,C5H9NO3,"InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4+/m1/s1",PMMYEEVYMWASQN-DMTCNVIQSA-N,131.1299,131.058243159,1,0,0,0,3,0
1717,Mannitol,Miscellaneous exposures,D-Mannitol,Single,,69-65-8,6251,16899,FDB001982,HMDB00765,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,C6H14O6,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1",FBPFZTCFMRRESA-KVTDHHQDSA-N,182.1718,182.07903818,2,0,0,0,1,1
